,chin_x0,chin_y0,chin_x1,chin_y1,chin_x2,chin_y2,chin_x3,chin_y3,chin_x4,chin_y4,chin_x5,chin_y5,chin_x6,chin_y6,chin_x7,chin_y7,chin_x8,chin_y8,chin_x9,chin_y9,chin_x10,chin_y10,chin_x11,chin_y11,chin_x12,chin_y12,chin_x13,chin_y13,chin_x14,chin_y14,chin_x15,chin_y15,chin_x16,chin_y16,right_eyebrow_x0,right_eyebrow_y0,right_eyebrow_x1,right_eyebrow_y1,right_eyebrow_x2,right_eyebrow_y2,right_eyebrow_x3,right_eyebrow_y3,right_eyebrow_x4,right_eyebrow_y4,left_eyebrow_x0,left_eyebrow_y0,left_eyebrow_x1,left_eyebrow_y1,left_eyebrow_x2,left_eyebrow_y2,left_eyebrow_x3,left_eyebrow_y3,left_eyebrow_x4,left_eyebrow_y4,nose_x0,nose_y0,nose_x1,nose_y1,nose_x2,nose_y2,nose_x3,nose_y3,nose_x4,nose_y4,nose_x5,nose_y5,nose_x6,nose_y6,nose_x7,nose_y7,nose_x8,nose_y8,right_eye_x0,right_eye_y0,right_eye_x1,right_eye_y1,right_eye_x2,right_eye_y2,right_eye_x3,right_eye_y3,right_eye_x4,right_eye_y4,right_eye_x5,right_eye_y5,left_eye_x0,left_eye_y0,left_eye_x1,left_eye_y1,left_eye_x2,left_eye_y2,left_eye_x3,left_eye_y3,left_eye_x4,left_eye_y4,left_eye_x5,left_eye_y5,mouth_x0,mouth_y0,mouth_x1,mouth_y1,mouth_x2,mouth_y2,mouth_x3,mouth_y3,mouth_x4,mouth_y4,mouth_x5,mouth_y5,mouth_x6,mouth_y6,mouth_x7,mouth_y7,mouth_x8,mouth_y8,mouth_x9,mouth_y9,mouth_x10,mouth_y10,mouth_x11,mouth_y11,mouth_x12,mouth_y12,mouth_x13,mouth_y13,mouth_x14,mouth_y14,mouth_x15,mouth_y15,mouth_x16,mouth_y16,mouth_x17,mouth_y17,mouth_x18,mouth_y18,mouth_x19,mouth_y19,target
010.jpg,0.515625,1.0234375,0.53125,1.1484375,0.546875,1.265625,0.5625,1.3828125,0.59375,1.5,0.65625,1.59375,0.7578125,1.6640625,0.875,1.703125,1.0234375,1.703125,1.171875,1.6875,1.296875,1.640625,1.3984375,1.5703125,1.4609375,1.46875,1.4921875,1.3515625,1.5078125,1.2265625,1.515625,1.1015625,1.515625,0.96875,0.578125,0.828125,0.6328125,0.7421875,0.71875,0.6875,0.8203125,0.671875,0.9296875,0.6875,1.0546875,0.6796875,1.15625,0.65625,1.265625,0.6640625,1.359375,0.7109375,1.421875,0.7890625,0.9921875,0.7890625,1,0.84375,1,0.90625,1,0.96875,0.921875,1.109375,0.9609375,1.109375,1.0078125,1.109375,1.0546875,1.109375,1.09375,1.1015625,0.6875,0.875,0.7421875,0.828125,0.8125,0.8203125,0.8828125,0.859375,0.8125,0.8828125,0.75,0.8828125,1.125,0.8515625,1.1875,0.8046875,1.2578125,0.8046875,1.3125,0.8515625,1.2578125,0.8671875,1.1953125,0.859375,0.8046875,1.34375,0.8828125,1.28125,0.953125,1.234375,1.0078125,1.25,1.0625,1.234375,1.140625,1.265625,1.2265625,1.3359375,1.140625,1.359375,1.0703125,1.3671875,1.015625,1.3671875,0.9609375,1.3671875,0.8828125,1.359375,0.8359375,1.3359375,0.9609375,1.296875,1.0078125,1.296875,1.0625,1.296875,1.1875,1.328125,1.0625,1.296875,1.015625,1.3046875,0.9609375,1.296875,2
011.jpg,0.525,1.041666667,0.533333333,1.158333333,0.55,1.275,0.566666667,1.4,0.591666667,1.508333333,0.65,1.608333333,0.75,1.675,0.866666667,1.716666667,1.016666667,1.716666667,1.166666667,1.7,1.3,1.658333333,1.4,1.591666667,1.466666667,1.5,1.5,1.383333333,1.516666667,1.258333333,1.516666667,1.133333333,1.525,1.008333333,0.583333333,0.825,0.633333333,0.741666667,0.716666667,0.683333333,0.825,0.666666667,0.925,0.683333333,1.066666667,0.675,1.166666667,0.65,1.275,0.658333333,1.375,0.708333333,1.433333333,0.783333333,1,0.791666667,1,0.85,1,0.9,1,0.958333333,0.916666667,1.108333333,0.958333333,1.108333333,1,1.108333333,1.05,1.1,1.091666667,1.1,0.691666667,0.891666667,0.741666667,0.841666667,0.816666667,0.833333333,0.883333333,0.875,0.816666667,0.891666667,0.75,0.9,1.133333333,0.858333333,1.2,0.816666667,1.266666667,0.816666667,1.325,0.858333333,1.266666667,0.866666667,1.2,0.866666667,0.808333333,1.358333333,0.875,1.283333333,0.95,1.241666667,1,1.25,1.05,1.233333333,1.133333333,1.266666667,1.225,1.341666667,1.141666667,1.375,1.066666667,1.391666667,1.008333333,1.391666667,0.958333333,1.391666667,0.883333333,1.391666667,0.841666667,1.35,0.95,1.308333333,1,1.308333333,1.058333333,1.3,1.183333333,1.333333333,1.058333333,1.316666667,1.008333333,1.325,0.958333333,1.325,2
012.jpg,0.507575758,1.007575758,0.522727273,1.128787879,0.545454545,1.257575758,0.560606061,1.378787879,0.590909091,1.492424242,0.651515152,1.590909091,0.75,1.659090909,0.878787879,1.696969697,1.03030303,1.696969697,1.174242424,1.681818182,1.295454545,1.636363636,1.386363636,1.560606061,1.454545455,1.454545455,1.484848485,1.340909091,1.492424242,1.212121212,1.5,1.083333333,1.507575758,0.954545455,0.568181818,0.825757576,0.613636364,0.727272727,0.704545455,0.674242424,0.810606061,0.651515152,0.916666667,0.674242424,1.045454545,0.666666667,1.151515152,0.636363636,1.265151515,0.651515152,1.356060606,0.689393939,1.416666667,0.772727273,0.992424242,0.787878788,0.992424242,0.848484848,1,0.901515152,1,0.96969697,0.909090909,1.106060606,0.954545455,1.106060606,1.007575758,1.113636364,1.053030303,1.106060606,1.098484848,1.098484848,0.674242424,0.871212121,0.727272727,0.818181818,0.803030303,0.810606061,0.871212121,0.863636364,0.803030303,0.878787879,0.734848485,0.886363636,1.113636364,0.840909091,1.189393939,0.795454545,1.257575758,0.787878788,1.310606061,0.840909091,1.257575758,0.856060606,1.189393939,0.856060606,0.803030303,1.340909091,0.886363636,1.28030303,0.954545455,1.242424242,1.007575758,1.25,1.060606061,1.234848485,1.136363636,1.265151515,1.21969697,1.325757576,1.143939394,1.348484848,1.068181818,1.363636364,1.015151515,1.363636364,0.962121212,1.363636364,0.893939394,1.356060606,0.840909091,1.333333333,0.954545455,1.303030303,1.007575758,1.303030303,1.060606061,1.295454545,1.181818182,1.318181818,1.060606061,1.287878788,1.007575758,1.303030303,0.962121212,1.295454545,2
013.jpg,0.533834586,0.917293233,0.54887218,1.045112782,0.563909774,1.165413534,0.578947368,1.293233083,0.609022556,1.413533835,0.661654135,1.518796992,0.759398496,1.609022556,0.879699248,1.661654135,1.015037594,1.669172932,1.15037594,1.654135338,1.270676692,1.601503759,1.360902256,1.511278195,1.428571429,1.406015038,1.458646617,1.278195489,1.473684211,1.15037594,1.481203008,1.015037594,1.488721805,0.879699248,0.578947368,0.77443609,0.631578947,0.691729323,0.721804511,0.646616541,0.827067669,0.639097744,0.932330827,0.669172932,1.052631579,0.654135338,1.157894737,0.62406015,1.255639098,0.62406015,1.353383459,0.654135338,1.413533835,0.729323308,1,0.766917293,1,0.842105263,1,0.909774436,1,0.992481203,0.917293233,1.097744361,0.954887218,1.105263158,1.007518797,1.112781955,1.052631579,1.105263158,1.097744361,1.097744361,0.684210526,0.827067669,0.736842105,0.781954887,0.812030075,0.77443609,0.872180451,0.827067669,0.812030075,0.842105263,0.744360902,0.84962406,1.120300752,0.819548872,1.187969925,0.759398496,1.263157895,0.759398496,1.315789474,0.804511278,1.263157895,0.827067669,1.195488722,0.827067669,0.812030075,1.323308271,0.887218045,1.270676692,0.954887218,1.240601504,1.007518797,1.255639098,1.060150376,1.240601504,1.135338346,1.263157895,1.210526316,1.315789474,1.142857143,1.345864662,1.07518797,1.360902256,1.015037594,1.368421053,0.954887218,1.368421053,0.887218045,1.353383459,0.84962406,1.315789474,0.954887218,1.30075188,1.007518797,1.30075188,1.067669173,1.293233083,1.180451128,1.308270677,1.067669173,1.293233083,1.007518797,1.30075188,0.954887218,1.30075188,2
014.jpg,0.507936508,1.047619048,0.515873016,1.166666667,0.531746032,1.285714286,0.547619048,1.404761905,0.579365079,1.523809524,0.642857143,1.619047619,0.738095238,1.682539683,0.865079365,1.722222222,1.023809524,1.722222222,1.174603175,1.706349206,1.301587302,1.666666667,1.396825397,1.595238095,1.46031746,1.492063492,1.492063492,1.373015873,1.5,1.253968254,1.507936508,1.126984127,1.507936508,1,0.563492063,0.825396825,0.619047619,0.73015873,0.706349206,0.674603175,0.80952381,0.658730159,0.920634921,0.674603175,1.055555556,0.666666667,1.158730159,0.642857143,1.26984127,0.658730159,1.365079365,0.706349206,1.428571429,0.793650794,0.992063492,0.785714286,1,0.841269841,1,0.896825397,1,0.96031746,0.912698413,1.103174603,0.952380952,1.103174603,1,1.111111111,1.047619048,1.103174603,1.095238095,1.103174603,0.674603175,0.880952381,0.73015873,0.833333333,0.801587302,0.825396825,0.873015873,0.865079365,0.801587302,0.880952381,0.73015873,0.888888889,1.119047619,0.857142857,1.19047619,0.80952381,1.261904762,0.80952381,1.317460317,0.857142857,1.261904762,0.873015873,1.19047619,0.865079365,0.793650794,1.349206349,0.873015873,1.285714286,0.952380952,1.246031746,1.007936508,1.253968254,1.055555556,1.238095238,1.134920635,1.26984127,1.222222222,1.341269841,1.142857143,1.357142857,1.063492063,1.357142857,1.015873016,1.357142857,0.96031746,1.357142857,0.880952381,1.365079365,0.825396825,1.341269841,0.952380952,1.301587302,1.007936508,1.301587302,1.055555556,1.301587302,1.19047619,1.333333333,1.063492063,1.301587302,1.007936508,1.301587302,0.952380952,1.301587302,2
015.jpg,0.503937008,1.05511811,0.519685039,1.165354331,0.535433071,1.283464567,0.559055118,1.401574803,0.598425197,1.503937008,0.661417323,1.598425197,0.755905512,1.661417323,0.881889764,1.692913386,1.031496063,1.692913386,1.173228346,1.677165354,1.299212598,1.637795276,1.393700787,1.566929134,1.456692913,1.464566929,1.488188976,1.354330709,1.496062992,1.236220472,1.503937008,1.11023622,1.503937008,0.992125984,0.57480315,0.834645669,0.622047244,0.748031496,0.708661417,0.692913386,0.811023622,0.669291339,0.913385827,0.692913386,1.05511811,0.677165354,1.157480315,0.645669291,1.25984252,0.653543307,1.354330709,0.700787402,1.417322835,0.787401575,0.992125984,0.795275591,0.992125984,0.850393701,1,0.905511811,1,0.960629921,0.913385827,1.11023622,0.960629921,1.102362205,1.007874016,1.102362205,1.05511811,1.102362205,1.094488189,1.102362205,0.68503937,0.88976378,0.732283465,0.842519685,0.803149606,0.826771654,0.874015748,0.874015748,0.811023622,0.88976378,0.74015748,0.897637795,1.118110236,0.858267717,1.188976378,0.811023622,1.25984252,0.811023622,1.31496063,0.850393701,1.25984252,0.866141732,1.188976378,0.866141732,0.803149606,1.346456693,0.881889764,1.275590551,0.952755906,1.228346457,1.007874016,1.244094488,1.062992126,1.228346457,1.141732283,1.25984252,1.220472441,1.330708661,1.141732283,1.346456693,1.070866142,1.362204724,1.015748031,1.362204724,0.960629921,1.362204724,0.88976378,1.362204724,0.842519685,1.338582677,0.960629921,1.291338583,1.015748031,1.291338583,1.062992126,1.283464567,1.188976378,1.322834646,1.070866142,1.291338583,1.015748031,1.299212598,0.960629921,1.299212598,2
016.jpg,0.5,1.023809524,0.515873016,1.142857143,0.531746032,1.26984127,0.547619048,1.388888889,0.579365079,1.5,0.642857143,1.603174603,0.746031746,1.666666667,0.880952381,1.698412698,1.031746032,1.698412698,1.182539683,1.682539683,1.30952381,1.642857143,1.404761905,1.571428571,1.468253968,1.468253968,1.5,1.349206349,1.5,1.222222222,1.5,1.095238095,1.5,0.968253968,0.563492063,0.825396825,0.611111111,0.738095238,0.706349206,0.682539683,0.80952381,0.666666667,0.920634921,0.682539683,1.047619048,0.674603175,1.150793651,0.642857143,1.261904762,0.658730159,1.357142857,0.698412698,1.420634921,0.785714286,0.992063492,0.793650794,0.992063492,0.849206349,1,0.904761905,1,0.976190476,0.912698413,1.111111111,0.96031746,1.111111111,1.007936508,1.111111111,1.047619048,1.103174603,1.095238095,1.103174603,0.674603175,0.880952381,0.73015873,0.825396825,0.801587302,0.817460317,0.873015873,0.865079365,0.801587302,0.880952381,0.73015873,0.888888889,1.119047619,0.857142857,1.182539683,0.801587302,1.253968254,0.801587302,1.30952381,0.849206349,1.253968254,0.865079365,1.19047619,0.865079365,0.793650794,1.341269841,0.880952381,1.277777778,0.96031746,1.238095238,1.015873016,1.246031746,1.071428571,1.23015873,1.150793651,1.261904762,1.23015873,1.325396825,1.150793651,1.341269841,1.079365079,1.349206349,1.023809524,1.349206349,0.96031746,1.349206349,0.888888889,1.349206349,0.833333333,1.333333333,0.96031746,1.285714286,1.015873016,1.293650794,1.071428571,1.285714286,1.198412698,1.317460317,1.071428571,1.285714286,1.015873016,1.293650794,0.96031746,1.285714286,2
017.jpg,0.535433071,1,0.551181102,1.125984252,0.559055118,1.244094488,0.57480315,1.37007874,0.606299213,1.480314961,0.661417323,1.57480315,0.755905512,1.653543307,0.874015748,1.692913386,1.015748031,1.692913386,1.165354331,1.68503937,1.291338583,1.645669291,1.385826772,1.57480315,1.456692913,1.480314961,1.496062992,1.362204724,1.511811024,1.236220472,1.519685039,1.11023622,1.535433071,0.976377953,0.582677165,0.818897638,0.637795276,0.732283465,0.724409449,0.68503937,0.826771654,0.669291339,0.929133858,0.68503937,1.062992126,0.677165354,1.173228346,0.645669291,1.275590551,0.661417323,1.37007874,0.700787402,1.433070866,0.779527559,1,0.787401575,1,0.850393701,1.007874016,0.905511811,1,0.976377953,0.921259843,1.11023622,0.960629921,1.11023622,1.007874016,1.11023622,1.05511811,1.102362205,1.094488189,1.102362205,0.68503937,0.874015748,0.748031496,0.818897638,0.818897638,0.811023622,0.881889764,0.858267717,0.818897638,0.874015748,0.748031496,0.881889764,1.133858268,0.850393701,1.204724409,0.795275591,1.275590551,0.795275591,1.330708661,0.842519685,1.275590551,0.858267717,1.204724409,0.858267717,0.811023622,1.346456693,0.881889764,1.283464567,0.952755906,1.244094488,1.007874016,1.251968504,1.062992126,1.236220472,1.141732283,1.267716535,1.228346457,1.330708661,1.141732283,1.354330709,1.070866142,1.37007874,1.015748031,1.37007874,0.960629921,1.377952756,0.88976378,1.37007874,0.842519685,1.338582677,0.952755906,1.307086614,1.007874016,1.307086614,1.062992126,1.299212598,1.196850394,1.330708661,1.062992126,1.299212598,1.007874016,1.307086614,0.952755906,1.307086614,2
018.jpg,0.527559055,0.929133858,0.543307087,1.062992126,0.559055118,1.188976378,0.582677165,1.307086614,0.614173228,1.433070866,0.677165354,1.535433071,0.771653543,1.622047244,0.881889764,1.68503937,1.023622047,1.700787402,1.165354331,1.677165354,1.291338583,1.622047244,1.393700787,1.535433071,1.464566929,1.433070866,1.503937008,1.299212598,1.519685039,1.165354331,1.527559055,1.031496063,1.527559055,0.897637795,0.582677165,0.779527559,0.62992126,0.700787402,0.716535433,0.653543307,0.826771654,0.645669291,0.921259843,0.661417323,1.05511811,0.653543307,1.157480315,0.622047244,1.267716535,0.62992126,1.362204724,0.661417323,1.42519685,0.74015748,0.992125984,0.771653543,1,0.842519685,1,0.913385827,1,0.992125984,0.913385827,1.102362205,0.960629921,1.11023622,1.007874016,1.118110236,1.05511811,1.102362205,1.102362205,1.094488189,0.68503937,0.842519685,0.74015748,0.795275591,0.818897638,0.787401575,0.881889764,0.834645669,0.818897638,0.858267717,0.748031496,0.866141732,1.125984252,0.818897638,1.188976378,0.771653543,1.25984252,0.771653543,1.322834646,0.811023622,1.267716535,0.834645669,1.196850394,0.834645669,0.818897638,1.322834646,0.897637795,1.283464567,0.960629921,1.25984252,1.007874016,1.267716535,1.062992126,1.251968504,1.141732283,1.267716535,1.228346457,1.31496063,1.149606299,1.346456693,1.078740157,1.362204724,1.023622047,1.37007874,0.968503937,1.37007874,0.897637795,1.354330709,0.850393701,1.31496063,0.968503937,1.299212598,1.015748031,1.307086614,1.062992126,1.299212598,1.188976378,1.307086614,1.070866142,1.299212598,1.015748031,1.31496063,0.968503937,1.307086614,2
019.jpg,0.520325203,0.951219512,0.528455285,1.073170732,0.544715447,1.203252033,0.56097561,1.317073171,0.585365854,1.43902439,0.642276423,1.544715447,0.739837398,1.634146341,0.861788618,1.682926829,1.008130081,1.691056911,1.154471545,1.674796748,1.284552846,1.62601626,1.390243902,1.552845528,1.463414634,1.447154472,1.495934959,1.325203252,1.512195122,1.195121951,1.520325203,1.06504065,1.520325203,0.93495935,0.569105691,0.780487805,0.62601626,0.691056911,0.715447154,0.650406504,0.829268293,0.634146341,0.926829268,0.666666667,1.056910569,0.650406504,1.162601626,0.62601626,1.268292683,0.634146341,1.365853659,0.674796748,1.422764228,0.74796748,1,0.764227642,1,0.837398374,1,0.902439024,1,0.975609756,0.910569106,1.097560976,0.951219512,1.105691057,1,1.113821138,1.048780488,1.105691057,1.097560976,1.097560976,0.674796748,0.837398374,0.739837398,0.788617886,0.81300813,0.780487805,0.87804878,0.829268293,0.81300813,0.845528455,0.739837398,0.853658537,1.12195122,0.821138211,1.195121951,0.772357724,1.268292683,0.772357724,1.317073171,0.821138211,1.268292683,0.837398374,1.195121951,0.829268293,0.796747967,1.333333333,0.869918699,1.268292683,0.943089431,1.235772358,1,1.25203252,1.056910569,1.227642276,1.130081301,1.260162602,1.211382114,1.325203252,1.138211382,1.349593496,1.06504065,1.357723577,1.008130081,1.365853659,0.943089431,1.365853659,0.87804878,1.357723577,0.837398374,1.325203252,0.943089431,1.292682927,1,1.292682927,1.056910569,1.284552846,1.178861789,1.317073171,1.056910569,1.292682927,1,1.300813008,0.943089431,1.292682927,2
020.jpg,0.543269231,0.783653846,0.538461538,0.908653846,0.548076923,1.033653846,0.567307692,1.158653846,0.596153846,1.283653846,0.649038462,1.399038462,0.740384615,1.5,0.850961538,1.5625,0.971153846,1.591346154,1.096153846,1.576923077,1.216346154,1.519230769,1.317307692,1.423076923,1.375,1.3125,1.413461538,1.192307692,1.447115385,1.076923077,1.466346154,0.956730769,1.475961538,0.836538462,0.639423077,0.668269231,0.706730769,0.620192308,0.788461538,0.600961538,0.875,0.620192308,0.956730769,0.663461538,1.100961538,0.668269231,1.182692308,0.644230769,1.269230769,0.634615385,1.350961538,0.663461538,1.403846154,0.725961538,1.019230769,0.774038462,1.014423077,0.850961538,1.009615385,0.932692308,1.004807692,1.009615385,0.908653846,1.072115385,0.947115385,1.091346154,0.995192308,1.110576923,1.038461538,1.100961538,1.081730769,1.081730769,0.735576923,0.783653846,0.788461538,0.759615385,0.850961538,0.764423077,0.903846154,0.807692308,0.841346154,0.817307692,0.783653846,0.8125,1.134615385,0.822115385,1.192307692,0.788461538,1.254807692,0.793269231,1.302884615,0.822115385,1.254807692,0.841346154,1.192307692,0.836538462,0.802884615,1.25,0.875,1.221153846,0.947115385,1.206730769,0.985576923,1.216346154,1.024038462,1.211538462,1.091346154,1.235576923,1.158653846,1.264423077,1.086538462,1.317307692,1.019230769,1.341346154,0.975961538,1.341346154,0.9375,1.336538462,0.870192308,1.307692308,0.831730769,1.254807692,0.942307692,1.254807692,0.980769231,1.264423077,1.019230769,1.259615385,1.125,1.269230769,1.019230769,1.278846154,0.980769231,1.283653846,0.942307692,1.274038462,3
021.jpg,0.494505495,0.884615385,0.505494505,1.016483516,0.527472527,1.137362637,0.549450549,1.263736264,0.587912088,1.39010989,0.642857143,1.5,0.730769231,1.582417582,0.851648352,1.626373626,0.994505495,1.637362637,1.137362637,1.626373626,1.263736264,1.576923077,1.357142857,1.494505495,1.412087912,1.379120879,1.445054945,1.258241758,1.472527473,1.131868132,1.489010989,1.016483516,1.494505495,0.89010989,0.604395604,0.71978022,0.664835165,0.659340659,0.752747253,0.631868132,0.846153846,0.642857143,0.934065934,0.675824176,1.082417582,0.675824176,1.175824176,0.653846154,1.263736264,0.648351648,1.351648352,0.681318681,1.401098901,0.741758242,1.005494505,0.791208791,1.005494505,0.857142857,1.005494505,0.923076923,1,0.989010989,0.912087912,1.082417582,0.956043956,1.098901099,1,1.10989011,1.038461538,1.098901099,1.076923077,1.087912088,0.708791209,0.82967033,0.763736264,0.807692308,0.824175824,0.807692308,0.884615385,0.835164835,0.824175824,0.851648352,0.763736264,0.851648352,1.126373626,0.840659341,1.186813187,0.818681319,1.252747253,0.818681319,1.302197802,0.846153846,1.252747253,0.862637363,1.192307692,0.857142857,0.802197802,1.296703297,0.873626374,1.236263736,0.950549451,1.203296703,0.994505495,1.208791209,1.043956044,1.203296703,1.120879121,1.241758242,1.197802198,1.302197802,1.120879121,1.351648352,1.049450549,1.368131868,1,1.368131868,0.945054945,1.368131868,0.873626374,1.346153846,0.835164835,1.291208791,0.950549451,1.252747253,0.994505495,1.252747253,1.043956044,1.252747253,1.159340659,1.296703297,1.043956044,1.313186813,0.994505495,1.318681319,0.950549451,1.313186813,3
022.jpg,0.532338308,0.895522388,0.532338308,1.009950249,0.542288557,1.124378109,0.552238806,1.233830846,0.582089552,1.348258706,0.63681592,1.447761194,0.721393035,1.52238806,0.830845771,1.567164179,0.960199005,1.587064677,1.089552239,1.577114428,1.213930348,1.542288557,1.313432836,1.472636816,1.373134328,1.373134328,1.412935323,1.263681592,1.432835821,1.154228856,1.44278607,1.044776119,1.44278607,0.935323383,0.63681592,0.736318408,0.696517413,0.676616915,0.776119403,0.651741294,0.865671642,0.661691542,0.940298507,0.696517413,1.089552239,0.706467662,1.169154229,0.68159204,1.253731343,0.68159204,1.333333333,0.721393035,1.378109453,0.781094527,1.009950249,0.800995025,1.009950249,0.865671642,1.009950249,0.930348259,1.004975124,0.995024876,0.905472637,1.064676617,0.945273632,1.084577114,0.995024876,1.104477612,1.039800995,1.089552239,1.07960199,1.07960199,0.726368159,0.830845771,0.776119403,0.800995025,0.835820896,0.805970149,0.890547264,0.845771144,0.830845771,0.850746269,0.771144279,0.845771144,1.119402985,0.860696517,1.179104478,0.825870647,1.233830846,0.830845771,1.28358209,0.865671642,1.233830846,0.870646766,1.179104478,0.870646766,0.771144279,1.243781095,0.855721393,1.194029851,0.935323383,1.174129353,0.985074627,1.184079602,1.039800995,1.184079602,1.114427861,1.213930348,1.189054726,1.263681592,1.109452736,1.313432836,1.029850746,1.328358209,0.975124378,1.328358209,0.92039801,1.31840796,0.845771144,1.293532338,0.800995025,1.248756219,0.930348259,1.218905473,0.985074627,1.223880597,1.034825871,1.223880597,1.15920398,1.268656716,1.029850746,1.288557214,0.980099502,1.28358209,0.925373134,1.278606965,3
023.jpg,0.551724138,0.918103448,0.556034483,1.034482759,0.564655172,1.142241379,0.581896552,1.254310345,0.612068966,1.362068966,0.668103448,1.452586207,0.75862069,1.517241379,0.86637931,1.556034483,0.99137931,1.568965517,1.112068966,1.556034483,1.224137931,1.517241379,1.318965517,1.452586207,1.375,1.353448276,1.405172414,1.245689655,1.426724138,1.13362069,1.435344828,1.030172414,1.435344828,0.922413793,0.646551724,0.745689655,0.706896552,0.693965517,0.780172414,0.668103448,0.86637931,0.676724138,0.939655172,0.711206897,1.081896552,0.715517241,1.159482759,0.693965517,1.24137931,0.693965517,1.314655172,0.724137931,1.36637931,0.780172414,1.00862069,0.810344828,1.00862069,0.870689655,1.00862069,0.926724138,1.00862069,0.982758621,0.918103448,1.073275862,0.956896552,1.086206897,1,1.099137931,1.038793103,1.090517241,1.077586207,1.077586207,0.732758621,0.853448276,0.788793103,0.831896552,0.840517241,0.831896552,0.896551724,0.862068966,0.840517241,0.870689655,0.784482759,0.870689655,1.120689655,0.870689655,1.176724138,0.849137931,1.232758621,0.853448276,1.275862069,0.879310345,1.228448276,0.887931034,1.176724138,0.887931034,0.797413793,1.254310345,0.879310345,1.202586207,0.952586207,1.181034483,0.995689655,1.189655172,1.043103448,1.185344828,1.112068966,1.215517241,1.189655172,1.267241379,1.107758621,1.297413793,1.038793103,1.301724138,0.99137931,1.301724138,0.948275862,1.297413793,0.879310345,1.288793103,0.827586207,1.254310345,0.952586207,1.228448276,0.995689655,1.228448276,1.038793103,1.232758621,1.155172414,1.262931034,1.038793103,1.254310345,0.995689655,1.25,0.952586207,1.25,3
024.jpg,0.569037657,0.924686192,0.577405858,1.041841004,0.585774059,1.146443515,0.60251046,1.255230126,0.627615063,1.359832636,0.677824268,1.451882845,0.757322176,1.518828452,0.861924686,1.552301255,0.983263598,1.564853556,1.10460251,1.556485356,1.213389121,1.527196653,1.30125523,1.468619247,1.359832636,1.376569038,1.393305439,1.271966527,1.418410042,1.167364017,1.435146444,1.062761506,1.439330544,0.949790795,0.661087866,0.757322176,0.719665272,0.707112971,0.794979079,0.686192469,0.874476987,0.690376569,0.945606695,0.723849372,1.079497908,0.732217573,1.154811715,0.70292887,1.234309623,0.70292887,1.309623431,0.732217573,1.359832636,0.786610879,1.012552301,0.815899582,1.008368201,0.870292887,1.008368201,0.924686192,1.008368201,0.979079498,0.924686192,1.071129707,0.958158996,1.083682008,1,1.092050209,1.033472803,1.087866109,1.071129707,1.079497908,0.748953975,0.866108787,0.794979079,0.845188285,0.849372385,0.845188285,0.90376569,0.874476987,0.849372385,0.887029289,0.794979079,0.887029289,1.117154812,0.874476987,1.175732218,0.853556485,1.225941423,0.861924686,1.276150628,0.882845188,1.225941423,0.89958159,1.171548117,0.89539749,0.811715481,1.267782427,0.882845188,1.209205021,0.953974895,1.179916318,1,1.188284519,1.041841004,1.179916318,1.108786611,1.213389121,1.179916318,1.267782427,1.108786611,1.305439331,1.041841004,1.317991632,0.9958159,1.322175732,0.949790795,1.322175732,0.882845188,1.309623431,0.841004184,1.263598326,0.953974895,1.234309623,0.9958159,1.234309623,1.041841004,1.234309623,1.146443515,1.267782427,1.041841004,1.276150628,0.9958159,1.280334728,0.953974895,1.276150628,3
025.jpg,0.531100478,0.90430622,0.540669856,1.023923445,0.559808612,1.14354067,0.583732057,1.258373206,0.622009569,1.373205742,0.684210526,1.473684211,0.775119617,1.555023923,0.880382775,1.598086124,1.019138756,1.607655502,1.148325359,1.593301435,1.267942584,1.545454545,1.354066986,1.464114833,1.411483254,1.358851675,1.444976077,1.23923445,1.464114833,1.119617225,1.473684211,1.004784689,1.473684211,0.885167464,0.641148325,0.732057416,0.693779904,0.674641148,0.770334928,0.650717703,0.85645933,0.660287081,0.928229665,0.693779904,1.076555024,0.688995215,1.157894737,0.660287081,1.244019139,0.650717703,1.320574163,0.679425837,1.373205742,0.736842105,1.004784689,0.803827751,1.004784689,0.866028708,1.004784689,0.923444976,1.004784689,0.985645933,0.923444976,1.081339713,0.961722488,1.090909091,1.004784689,1.100478469,1.04784689,1.090909091,1.081339713,1.076555024,0.736842105,0.866028708,0.789473684,0.861244019,0.842105263,0.85645933,0.894736842,0.861244019,0.842105263,0.880382775,0.789473684,0.885167464,1.119617225,0.861244019,1.172248804,0.851674641,1.224880383,0.85645933,1.282296651,0.866028708,1.229665072,0.880382775,1.177033493,0.880382775,0.80861244,1.28708134,0.880382775,1.224880383,0.956937799,1.19138756,1.004784689,1.200956938,1.052631579,1.186602871,1.124401914,1.215311005,1.196172249,1.272727273,1.133971292,1.330143541,1.062200957,1.349282297,1.009569378,1.354066986,0.961722488,1.354066986,0.885167464,1.33492823,0.842105263,1.28708134,0.956937799,1.244019139,1.004784689,1.244019139,1.052631579,1.23923445,1.162679426,1.277511962,1.057416268,1.301435407,1.009569378,1.306220096,0.956937799,1.306220096,3
